Jahr;Monat;Monatname;COICOP10;Produkt;VPI
2022;MONAT06;Juni;CC13-1270409100;Kurtaxe;112.5
2022;MONAT07;Juli;CC13-0111101100;Reis;115.8
2022;MONAT07;Juli;CC13-0111109100;Reiszubereitung;114.8
2022;MONAT07;Juli;CC13-0111201100;Weizenmehl;140.6
2022;MONAT07;Juli;CC13-0111203100;Grieß, Roggenmehl oder Ähnliches;134.9
2022;MONAT07;Juli;CC13-0111311100;Weißbrot;117.1
2022;MONAT07;Juli;CC13-0111312100;Roggenbrot oder Mischbrot;118
2022;MONAT07;Juli;CC13-0111313200;Körnerbrot oder Vollkornbrot;118.9
2022;MONAT07;Juli;CC13-0111320200;Brötchen zum Fertigbacken;128.3
2022;MONAT07;Juli;CC13-0111320300;Frisches Brötchen;120.1
2022;MONAT07;Juli;CC13-0111410200;Hefegebäck;113.4
2022;MONAT07;Juli;CC13-0111423100;Kuchen oder Torte, tiefgefroren;122
2022;MONAT07;Juli;CC13-0111424300;Kuchen, Torte oder Tortenboden, frisch;115.9
2022;MONAT07;Juli;CC13-0111431200;Kekse;114.4
2022;MONAT07;Juli;CC13-0111433100;Muffins, Waffeln oder andere Dauerbackwaren;109.6
2022;MONAT07;Juli;CC13-0111442100;Knäckebrot oder Zwieback;119.9
2022;MONAT07;Juli;CC13-0111444200;Toastbrot;127.1
2022;MONAT07;Juli;CC13-0111450100;Salzgebäck;112
2022;MONAT07;Juli;CC13-0111500100;Pizza, Quiches oder Ähnliches;109.9
2022;MONAT07;Juli;CC13-0111610100;Nudeln;134.1
2022;MONAT07;Juli;CC13-0111621200;Nudelfertiggericht;108.6
2022;MONAT07;Juli;CC13-0111701100;Haferflocken;119.2
2022;MONAT07;Juli;CC13-0111703100;Cornflakes, Müsli oder Ähnliches;112.5
2022;MONAT07;Juli;CC13-0111801100;Backmischung für Kuchen;108.6
2022;MONAT07;Juli;CC13-0111809100;Getreideprodukt, vegetarisch oder vegan;106.9
2022;MONAT07;Juli;CC13-0112101100;Rindfleisch zum Kochen;134.2
2022;MONAT07;Juli;CC13-0112107100;Rinderroulade oder Rinderlende;124.1
2022;MONAT07;Juli;CC13-0112107200;Rindfleisch zum Schmoren oder Braten;124.3
2022;MONAT07;Juli;CC13-0112107300;Rinderhackfleisch;140.6
2022;MONAT07;Juli;CC13-0112109100;Kalbfleisch;111.9
2022;MONAT07;Juli;CC13-0112200100;Kasseler oder anderes Schweinefleisch;119.6
2022;MONAT07;Juli;CC13-0112200200;Schweinehackfleisch, auch gemischt;134.6
2022;MONAT07;Juli;CC13-0112200300;Schweinebraten;118.5
2022;MONAT07;Juli;CC13-0112200500;Schweinekotelett oder Schweineschnitzel;120.1
2022;MONAT07;Juli;CC13-0112300100;Lammfleisch;120.5
2022;MONAT07;Juli;CC13-0112410100;Frisches Geflügelfleisch;138.7
2022;MONAT07;Juli;CC13-0112410200;Tiefgefrorenes Geflügelfleisch;132.1
2022;MONAT07;Juli;CC13-0112500100;Kaninchenfleisch oder anderes Wildfleisch;103.8
2022;MONAT07;Juli;CC13-0112600100;Leber oder andere Innereien;109.9
2022;MONAT07;Juli;CC13-0112710200;Salami, Zervelatwurst oder andere Dauerwurst;115.1
2022;MONAT07;Juli;CC13-0112710300;Roher Schinken, Schinkenspeck oder Bauchspeck;114.6
2022;MONAT07;Juli;CC13-0112721100;Fleischwurst;122.3
2022;MONAT07;Juli;CC13-0112721200;Bratwurst;119.4
2022;MONAT07;Juli;CC13-0112721300;Wurstaufschnitt;114.2
2022;MONAT07;Juli;CC13-0112722100;Leberwurst oder Blutwurst;117.5
2022;MONAT07;Juli;CC13-0112723100;Wurstkonserve;114.9
2022;MONAT07;Juli;CC13-0112801100;Feinkostsalat auf Fleischbasis;126
2022;MONAT07;Juli;CC13-0112805100;Tiefgefrorenes, tafelfertig zubereitetes Fleisch;122.5
2022;MONAT07;Juli;CC13-0112806100;Gekochter Schinken oder anderes gegartes Fleisch;112.5
2022;MONAT07;Juli;CC13-0112807200;Fleischfertiggericht ohne Beilage, konserviert;114.2
2022;MONAT07;Juli;CC13-0112808100;Gyros oder andere fertige Fleischpfanne;121.1
2022;MONAT07;Juli;CC13-0112808200;Zubereitetes Hackfleisch;128.6
2022;MONAT07;Juli;CC13-0113100100;Fischfilet, frisch oder gekühlt;119.5
2022;MONAT07;Juli;CC13-0113100200;Kabeljau oder Lachs, frisch oder gekühlt;119.7
2022;MONAT07;Juli;CC13-0113100300;Scholle, Forelle oder Karpfen, frisch oder gekühlt;114.9
2022;MONAT07;Juli;CC13-0113200100;Tiefgefrorenes Fischfilet;112.4
2022;MONAT07;Juli;CC13-0113300200;Meeresfrüchte, frisch oder gekühlt;107.7
2022;MONAT07;Juli;CC13-0113400100;Tiefgefrorene Meeresfrüchte;102.1
2022;MONAT07;Juli;CC13-0113500100;Räucherfisch;110.9
2022;MONAT07;Juli;CC13-0113601200;Fischkonserve;110.9
2022;MONAT07;Juli;CC13-0113602100;Fischmarinade;118.9
2022;MONAT07;Juli;CC13-0113602200;Eingelegte Matjes, Fischsalat oder Ähnliches;115.4
2022;MONAT07;Juli;CC13-0113603000;Fischstäbchen o.a. tiefgefrorene Fischzubereitung;117.2
2022;MONAT07;Juli;CC13-0114110100;Vollmilch;132.3
2022;MONAT07;Juli;CC13-0114210100;Teilentrahmte Milch;136.8
2022;MONAT07;Juli;CC13-0114300100;Kondensierte Milch;135.7
2022;MONAT07;Juli;CC13-0114400200;Joghurt;119.4
2022;MONAT07;Juli;CC13-0114501100;Hartkäse;117.9
2022;MONAT07;Juli;CC13-0114502100;Schnittkäse;127.9
2022;MONAT07;Juli;CC13-0114503100;Weichkäse;118.8
2022;MONAT07;Juli;CC13-0114507100;Quark;160.8
2022;MONAT07;Juli;CC13-0114507200;Frischkäse;116.4
2022;MONAT07;Juli;CC13-0114601100;Sahne;141.4
2022;MONAT07;Juli;CC13-0114604100;Fertigdessert;116.6
2022;MONAT07;Juli;CC13-0114606100;Buttermilch oder anderes Milchgetränk;130.3
2022;MONAT07;Juli;CC13-0114609100;Sojamilch, Reismilch o.Ä., ohne Kokosmilch;104
2022;MONAT07;Juli;CC13-0114701100;Eier;132.1
2022;MONAT07;Juli;CC13-0115100100;Butter;156.7
2022;MONAT07;Juli;CC13-0115201100;Margarine oder Pflanzenfett;138.1
2022;MONAT07;Juli;CC13-0115300100;Olivenöl;117.8
2022;MONAT07;Juli;CC13-0115400100;Sonnenblumenöl, Rapsöl oder Ähnliches;210
2022;MONAT07;Juli;CC13-0115500100;Schmalz oder anderes tierisches Speisefett;127.7
2022;MONAT07;Juli;CC13-0116111000;Zitrusfrüchte;108.5
2022;MONAT07;Juli;CC13-0116120100;Bananen;107.3
2022;MONAT07;Juli;CC13-0116130200;Äpfel;109.6
2022;MONAT07;Juli;CC13-0116140100;Birnen;101.4
2022;MONAT07;Juli;CC13-0116150000;Pfirsiche, Kirschen o.a. Stein- oder Kernobst;87.5
2022;MONAT07;Juli;CC13-0116161100;Erdbeeren, Himbeeren, Stachelbeeren oder Ähnliches;108.7
2022;MONAT07;Juli;CC13-0116165100;Weintrauben;100.4
2022;MONAT07;Juli;CC13-0116170000;Kiwis, Melonen oder Ähnliches;110.6
2022;MONAT07;Juli;CC13-0116200200;Tiefgefrorenes Obst;124.2
2022;MONAT07;Juli;CC13-0116301100;Trockenobst;103.9
2022;MONAT07;Juli;CC13-0116303100;Erdnüsse, Studentenfutter oder Ähnliches;108.1
2022;MONAT07;Juli;CC13-0116309100;Süße Mandeln, Kokosraspeln oder Ähnliches;99.1
2022;MONAT07;Juli;CC13-0116401100;Apfelmus oder andere Kernobstkonserve;113
2022;MONAT07;Juli;CC13-0116402100;Sauerkirschen oder andere Steinobstkonserve;105.4
2022;MONAT07;Juli;CC13-0116403100;Ananaskonserve, Erdbeerkonserve oder Ähnliches;141.2
2022;MONAT07;Juli;CC13-0117111100;Kopfsalat oder Eisbergsalat;90.5
2022;MONAT07;Juli;CC13-0117119000;Feldsalat, Lauch, Sellerie oder Ähnliches;106
2022;MONAT07;Juli;CC13-0117121000;Blumenkohl, Wirsing oder anderer Kohl;106.8
2022;MONAT07;Juli;CC13-0117131100;Tomaten;92
2022;MONAT07;Juli;CC13-0117133100;Paprika;111
2022;MONAT07;Juli;CC13-0117134100;Gurken;99.9
2022;MONAT07;Juli;CC13-0117139000;Kürbisse, Auberginen oder Mais;95.8
2022;MONAT07;Juli;CC13-0117141100;Zwiebeln, Knoblauch oder Ähnliches;133.9
2022;MONAT07;Juli;CC13-0117142100;Champignons oder andere Pilze;116
2022;MONAT07;Juli;CC13-0117145100;Möhren;114.4
2022;MONAT07;Juli;CC13-0117149200;Hülsenfrüchte, Spargel, Radieschen oder Ähnliches;114.7
2022;MONAT07;Juli;CC13-0117201100;Tiefgefrorener Spinat;115.3
2022;MONAT07;Juli;CC13-0117209100;Buttergemüse oder anderes tiefgefrorenes Gemüse;113.7
2022;MONAT07;Juli;CC13-0117310200;Trockengemüse;112.7
2022;MONAT07;Juli;CC13-0117321100;Gurkenkonserve;112.8
2022;MONAT07;Juli;CC13-0117323100;Sauerkrautkonserve;115.2
2022;MONAT07;Juli;CC13-0117324100;Pilzkonserve;118.1
2022;MONAT07;Juli;CC13-0117325100;Erbsenkonserve;126.5
2022;MONAT07;Juli;CC13-0117328400;Stangenspargel oder andere Gemüsekonserve;130.8
2022;MONAT07;Juli;CC13-0117329100;Gemüseprodukt, vegetarisch oder vegan;104.3
2022;MONAT07;Juli;CC13-0117329200;Antipasti auf Gemüsebasis, ohne Oliven;107.4
2022;MONAT07;Juli;CC13-0117401300;Kartoffeln;127
2022;MONAT07;Juli;CC13-0117402100;Pommes frites oder Ähnliches, tiefgefroren;113.8
2022;MONAT07;Juli;CC13-0117403100;Kartoffelkloßmehl oder Kartoffelpüree;106.7
2022;MONAT07;Juli;CC13-0117500200;Kartoffelchips oder Kartoffelsticks;121.5
2022;MONAT07;Juli;CC13-0118100100;Zucker;105.1
2022;MONAT07;Juli;CC13-0118201100;Marmelade, Konfitüre oder Gelee;117.1
2022;MONAT07;Juli;CC13-0118203100;Honig;113.6
2022;MONAT07;Juli;CC13-0118205100;Brotaufstrich auf Nougatbasis;107.5
2022;MONAT07;Juli;CC13-0118301100;Schokoladentafel;107.5
2022;MONAT07;Juli;CC13-0118309100;Riegel oder andere Erzeugnisse aus Schokolade;106.8
2022;MONAT07;Juli;CC13-0118401100;Pralinen;106.3
2022;MONAT07;Juli;CC13-0118405100;Bonbons;104.2
2022;MONAT07;Juli;CC13-0118409100;Kaugummi, Gummibärchen oder Ähnliches;107
2022;MONAT07;Juli;CC13-0118500100;Speiseeis;108.6
2022;MONAT07;Juli;CC13-0118601100;Süßstoff;99.9
2022;MONAT07;Juli;CC13-0119101100;Essig;112.7
2022;MONAT07;Juli;CC13-0119102100;Senf;123.2
2022;MONAT07;Juli;CC13-0119103200;Tomatenketchup oder Gewürzketchup;120.5
2022;MONAT07;Juli;CC13-0119103300;Soßenpulver, Soßenbinder oder Ähnliches;110.6
2022;MONAT07;Juli;CC13-0119103400;Grillsoße, Sojasoße, Salatdressing oder Ähnliches;112.2
2022;MONAT07;Juli;CC13-0119104100;Mayonnaise;124.7
2022;MONAT07;Juli;CC13-0119201100;Speisesalz;120.9
2022;MONAT07;Juli;CC13-0119202100;Tiefgefrorene Küchenkräuter;103.2
2022;MONAT07;Juli;CC13-0119203100;Gewürze;106.6
2022;MONAT07;Juli;CC13-0119302100;Säuglingsmilchnahrung, Pulverform;109.3
2022;MONAT07;Juli;CC13-0119303100;Fertignahrung für Säuglinge oder Kleinkinder;114
2022;MONAT07;Juli;CC13-0119405100;Verzehrfertige Salate;109.3
2022;MONAT07;Juli;CC13-0119406100;Fertiggericht aus Fleisch oder Fisch;109.3
2022;MONAT07;Juli;CC13-0119407100;Sandwich, Wrap oder Ähnliches;104.1
2022;MONAT07;Juli;CC13-0119911100;Fertigsuppe im Beutel oder Instantbrühe;107.4
2022;MONAT07;Juli;CC13-0119913100;Dosensuppe;121.2
2022;MONAT07;Juli;CC13-0119930100;Backpulver, Vanillezucker oder Ähnliches;123.5
2022;MONAT07;Juli;CC13-0119940100;Puddingpulver;118.7
2022;MONAT07;Juli;CC13-0119990200;Vitamintabletten, Magnesiumtabletten o.Ä.;107.6
2022;MONAT07;Juli;CC13-0119990300;Tortenguss, Gelatine oder Ähnliches;112.9
2022;MONAT07;Juli;CC13-0119990400;Sportriegel;104
2022;MONAT07;Juli;CC13-0121110200;Kaffeepads oder Kaffeekapseln;121.2
2022;MONAT07;Juli;CC13-0121110300;Bohnenkaffee;118.8
2022;MONAT07;Juli;CC13-0121121100;Instantkaffee oder Ähnliches;111.1
2022;MONAT07;Juli;CC13-0121201100;Schwarzer Tee oder grüner Tee;104.3
2022;MONAT07;Juli;CC13-0121203100;Früchtetee oder Kräutertee;107.2
2022;MONAT07;Juli;CC13-0121300100;Kakaopulver oder Ähnliches;107.2
2022;MONAT07;Juli;CC13-0122100100;Mineralwasser mit Kohlensäure;111.2
2022;MONAT07;Juli;CC13-0122100200;Mineralwasser ohne Kohlensäure;109.7
2022;MONAT07;Juli;CC13-0122211100;Colagetränk;112.3
2022;MONAT07;Juli;CC13-0122219100;Koffeinfreie Limonade;108.5
2022;MONAT07;Juli;CC13-0122230100;Energy-Drinks;103.8
2022;MONAT07;Juli;CC13-0122311100;Apfelsaft oder ähnlicher Fruchtsaft;106.8
2022;MONAT07;Juli;CC13-0122312200;Orangensaft oder ähnlicher Fruchtsaft;104.4
2022;MONAT07;Juli;CC13-0122315100;Multivitaminsaft;104
2022;MONAT07;Juli;CC13-0122320300;Gemüsesaft;112
2022;MONAT07;Juli;CC13-0211110100;Likör;105.6
2022;MONAT07;Juli;CC13-0211120100;Whisky;103.8
2022;MONAT07;Juli;CC13-0211130100;Weinbrand, Cognac oder Ähnliches;105.1
2022;MONAT07;Juli;CC13-0211140100;Andere Spirituosen;105.8
2022;MONAT07;Juli;CC13-0211200100;Erfrischungsmixgetränk unter 6% Alkoholgehalt;105.3
2022;MONAT07;Juli;CC13-0212110200;Rotwein oder Rosewein;107.8
2022;MONAT07;Juli;CC13-0212120100;Weißwein;108.3
2022;MONAT07;Juli;CC13-0212140100;Sekt, Prosecco oder Champagner;108.2
2022;MONAT07;Juli;CC13-0212200100;Kernobstwein oder anderer Fruchtwein;108.1
2022;MONAT07;Juli;CC13-0212300100;Wein mit mehr als 15% Alkoholgehalt;102.1
2022;MONAT07;Juli;CC13-0212400100;Andere weinhaltige Getränke;102.3
2022;MONAT07;Juli;CC13-0213100100;Pils, Lager, Schwarzbier o.a. untergäriges Bier;106.4
2022;MONAT07;Juli;CC13-0213200100;Weizenbier, Altbier oder anderes obergäriges Bier;106.9
2022;MONAT07;Juli;CC13-0213300100;Alkoholfreies Bier, Malzbier oder Ähnliches;108.2
2022;MONAT07;Juli;CC13-0213400100;Biermischgetränk;107.2
2022;MONAT07;Juli;CC13-0220100100;Zigaretten;109.7
2022;MONAT07;Juli;CC13-0220200100;Zigarren und Zigarillos;103.8
2022;MONAT07;Juli;CC13-0220301100;Tabak;110.2
2022;MONAT07;Juli;CC13-0220301200;Liquid, Tabakstick o.Ä. für E-Zigarette;103.3
2022;MONAT07;Juli;CC13-0311000300;Bekleidungsstoffe;103.3
2022;MONAT07;Juli;CC13-0312110000;Sakko, Jacke oder Mantel für Herren;95.8
2022;MONAT07;Juli;CC13-0312121100;Herrenanzug;104.9
2022;MONAT07;Juli;CC13-0312125200;Herrenjeans;99.2
2022;MONAT07;Juli;CC13-0312126100;Herrenstoffhose oder Herrenfreizeithose;99.1
2022;MONAT07;Juli;CC13-0312131000;Herrenhemd;102.6
2022;MONAT07;Juli;CC13-0312132400;Herrenshirt;101
2022;MONAT07;Juli;CC13-0312133300;Herrenpullover oder Herrenstrickjacke;99.3
2022;MONAT07;Juli;CC13-0312150000;Herrensportbekleidung oder Herrenbadebekleidung;103.3
2022;MONAT07;Juli;CC13-0312161000;Herrenunterwäsche;105.1
2022;MONAT07;Juli;CC13-0312163200;Herrenschlafanzug;105
2022;MONAT07;Juli;CC13-0312170100;Herrenstrümpfe oder Herrensocken;101.4
2022;MONAT07;Juli;CC13-0312210200;Damenjacke oder Damenmantel;96
2022;MONAT07;Juli;CC13-0312221200;Kostüm, Kleid oder Hosenanzug für Damen;90
2022;MONAT07;Juli;CC13-0312225200;Damenrock;88.9
2022;MONAT07;Juli;CC13-0312227100;Damenstoffhose oder Damenfreizeithose;99
2022;MONAT07;Juli;CC13-0312227200;Damenjeans;97
2022;MONAT07;Juli;CC13-0312231300;Damenbluse;95.2
2022;MONAT07;Juli;CC13-0312236200;Damenshirt;96.2
2022;MONAT07;Juli;CC13-0312240200;Pullover, Strickjacke oder Twinset für Damen;93.4
2022;MONAT07;Juli;CC13-0312260000;Damensportbekleidung oder Damenbadebekleidung;102.3
2022;MONAT07;Juli;CC13-0312271100;BH oder andere Miederware;104.3
2022;MONAT07;Juli;CC13-0312273200;Damennachthemd oder Damenschlafanzug;98.2
2022;MONAT07;Juli;CC13-0312279000;Damenunterwäsche;110.2
2022;MONAT07;Juli;CC13-0312281200;Damenfeinstrumpfhose oder Damenfeinstrümpfe;106.7
2022;MONAT07;Juli;CC13-0312282100;Strümpfe, Socken oder Strumpfhose für Damen;99.8
2022;MONAT07;Juli;CC13-0312311300;Jungenjacke;101.6
2022;MONAT07;Juli;CC13-0312311400;Mädchenjacke;102.6
2022;MONAT07;Juli;CC13-0312312400;Jungenhose;98.6
2022;MONAT07;Juli;CC13-0312312500;Mädchenhose;105.7
2022;MONAT07;Juli;CC13-0312314500;Jungenshirt oder Hemd;107.7
2022;MONAT07;Juli;CC13-0312314600;Mädchenshirt oder Bluse;97.7
2022;MONAT07;Juli;CC13-0312323200;Kostüm, Kleid, Rock oder Hosenanzug für Mädchen;91.1
2022;MONAT07;Juli;CC13-0312330300;Jungensportbekleidung;112.2
2022;MONAT07;Juli;CC13-0312330400;Mädchensportbekleidung;100
2022;MONAT07;Juli;CC13-0312341300;Jungenschlafanzug;106.3
2022;MONAT07;Juli;CC13-0312341400;Mädchenschlafanzug oder Nachthemd;104.3
2022;MONAT07;Juli;CC13-0312343200;Jungenunterwäsche;109.9
2022;MONAT07;Juli;CC13-0312343300;Mädchenunterwäsche;109.1
2022;MONAT07;Juli;CC13-0312347400;Strümpfe, Socken oder Strumpfhose für Jungen;98.2
2022;MONAT07;Juli;CC13-0312347500;Strümpfe, Socken oder Strumpfhose für Mädchen;105.1
2022;MONAT07;Juli;CC13-0312351300;Jacke, Mantel o.Ä. für Säuglinge o. Kleinkinder;90.5
2022;MONAT07;Juli;CC13-0312352100;Strampler, Body o.Ä. für Säuglinge o. Kleinkinder;100.7
2022;MONAT07;Juli;CC13-0313111200;Mütze, Kappe oder Hut;104.5
2022;MONAT07;Juli;CC13-0313114100;Fahrradhelm;107.5
2022;MONAT07;Juli;CC13-0313115100;Handschuhe;103.2
2022;MONAT07;Juli;CC13-0313120200;Krawatte, Schal oder anderes Bekleidungszubehör;102.1
2022;MONAT07;Juli;CC13-0313201000;Strickwolle oder andere Kurzwaren;107.7
2022;MONAT07;Juli;CC13-0314110300;Chemische Reinigung;108.1
2022;MONAT07;Juli;CC13-0314120200;Waschen und Bügeln von Bekleidung;110.5
2022;MONAT07;Juli;CC13-0314210200;Änderungsschneiderarbeit;107.7
2022;MONAT07;Juli;CC13-0321110000;Klassische Schuhe oder Freizeitschuhe für Herren;101.5
2022;MONAT07;Juli;CC13-0321140200;Herrenhausschuhe;108.5
2022;MONAT07;Juli;CC13-0321150100;Herrensportschuhe;103.4
2022;MONAT07;Juli;CC13-0321210000;Pumps oder Freizeitschuhe für Damen;94.9
2022;MONAT07;Juli;CC13-0321240100;Damenhausschuhe;101.5
2022;MONAT07;Juli;CC13-0321250200;Damensportschuhe;103.4
2022;MONAT07;Juli;CC13-0321290100;Schnürsenkel, Einlegesohlen oder ähnliches Zubehör;108.9
2022;MONAT07;Juli;CC13-0321310300;Kinderschuhe;100.8
2022;MONAT07;Juli;CC13-0321310400;Kleinkinderschuhe;93.4
2022;MONAT07;Juli;CC13-0321340100;Kinderhausschuhe;103.9
2022;MONAT07;Juli;CC13-0322000200;Schuhreparatur;111
2022;MONAT07;Juli;CC13-0411011200;Nettokaltmiete Wohnung bis 70 m2, gebaut bis 1948;104.6
2022;MONAT07;Juli;CC13-0411014300;Nettokaltmiete Wohnung über 70 m2, gebaut bis 1948;103.4
2022;MONAT07;Juli;CC13-0411021400;Nettokaltmiete Wohnung bis 70 m2, gebaut ab 1949;103.5
2022;MONAT07;Juli;CC13-0411024300;Nettokaltmiete Wohnung über 70 m2, gebaut ab 1949;103
2022;MONAT07;Juli;CC13-0411024600;Nettokaltmiete Einfamilienhaus;102.4
2022;MONAT07;Juli;CC13-0412201100;Miete für Garage oder Stellplatz vom Vermieter;102
2022;MONAT07;Juli;CC13-0421011200;Unterstellte Miete Wohnung bis 70 m2, geb.bis 1948;104.6
2022;MONAT07;Juli;CC13-0421014300;Unterstellte Miete Wohnung über 70 m2,geb.bis 1948;103.4
2022;MONAT07;Juli;CC13-0421021400;Unterstellte Miete Wohnung bis 70 m2, geb. ab 1949;103.5
2022;MONAT07;Juli;CC13-0421024300;Unterstellte Miete Wohnung über 70 m2,geb. ab 1949;103
2022;MONAT07;Juli;CC13-0421024600;Unterstellte Miete Einfamilienhaus;102.4
2022;MONAT07;Juli;CC13-0431001000;Farben oder Lacke;111.9
2022;MONAT07;Juli;CC13-0431002000;Tapete, Wand- oder Deckenverkleidung;121.8
2022;MONAT07;Juli;CC13-0431006100;Tapetenkleister, Verdünnung oder Ähnliches;112.5
2022;MONAT07;Juli;CC13-0431007100;Parkett, Laminat oder andere harte Bodenbeläge;121
2022;MONAT07;Juli;CC13-0431009000;Gips, Duschkopf oder Ähnliches;108.4
2022;MONAT07;Juli;CC13-0432100400;Arbeiten an Gas-, Wasser- und Entwässerungsanlagen;126.6
2022;MONAT07;Juli;CC13-0432200200;Elektrikerarbeiten;125.9
2022;MONAT07;Juli;CC13-0432300100;Arbeiten an Heizungs- und Wassererwärmungsanlagen;124.9
2022;MONAT07;Juli;CC13-0432400100;Arbeiten von Malern oder Tapezierern;118.3
2022;MONAT07;Juli;CC13-0432500100;Tischlerarbeiten;128.2
2022;MONAT07;Juli;CC13-0432900100;Abschleifen und Versiegeln von Parkettfußboden;113.1
2022;MONAT07;Juli;CC13-0441000000;Frischwasser;105.3
2022;MONAT07;Juli;CC13-0442000000;Müllabfuhr;106.1
2022;MONAT07;Juli;CC13-0443000000;Abwasserentsorgung;103.3
2022;MONAT07;Juli;CC13-0444106200;Dienstleistungen für Gartenpflege;106.7
2022;MONAT07;Juli;CC13-0444107100;Grundsteuer B;101.1
2022;MONAT07;Juli;CC13-0444109100;Gebäudereinigung, Wartung von Aufzügen o.Ä.;107.1
2022;MONAT07;Juli;CC13-0444901100;Bürgersteigreinigung oder Straßenreinigung;102.8
2022;MONAT07;Juli;CC13-0444902100;Schornsteinfegerentgelt;108.3
2022;MONAT07;Juli;CC13-0451010000;Strom;115.3
2022;MONAT07;Juli;CC13-0452103000;Erdgas, ohne Betriebskosten;182.1
2022;MONAT07;Juli;CC13-0452105100;Betriebskosten für eine Gaszentralheizung;126.1
2022;MONAT07;Juli;CC13-0452200200;Flüssiggas, Füllung eines Tankbehälters;223.5
2022;MONAT07;Juli;CC13-0453001100;Leichtes Heizöl;287.5
2022;MONAT07;Juli;CC13-0453005100;Betriebskosten für eine Ölzentralheizung;125
2022;MONAT07;Juli;CC13-0454100200;Kohlebriketts;127.5
2022;MONAT07;Juli;CC13-0454900100;Brennholz, Holzpellets o.a. feste Brennstoffe;155
2022;MONAT07;Juli;CC13-0455002200;Fernwärme;136.5
2022;MONAT07;Juli;CC13-0511111100;Stuhl oder Eckbank;117.6
2022;MONAT07;Juli;CC13-0511111200;Wohnzimmertisch oder Esszimmertisch;115.9
2022;MONAT07;Juli;CC13-0511113100;Schlafsofa;117.3
2022;MONAT07;Juli;CC13-0511113300;Polstergarnitur;110.4
2022;MONAT07;Juli;CC13-0511114000;Wohnzimmerschrank oder Vitrine;116.7
2022;MONAT07;Juli;CC13-0511114300;Regal;115.9
2022;MONAT07;Juli;CC13-0511121100;Bett;115.8
2022;MONAT07;Juli;CC13-0511122100;Lattenrost oder Sprungrahmen;124.2
2022;MONAT07;Juli;CC13-0511124100;Matratze;116.8
2022;MONAT07;Juli;CC13-0511125200;Kleiderschrank;123.4
2022;MONAT07;Juli;CC13-0511133100;Schrankelement für Einbauküche;115.3
2022;MONAT07;Juli;CC13-0511139100;Küchenzeile oder Einbauküche;111.4
2022;MONAT07;Juli;CC13-0511141100;Badezimmermöbel;110.9
2022;MONAT07;Juli;CC13-0511200100;Gartenmöbel oder Campingmöbel;117.4
2022;MONAT07;Juli;CC13-0511301200;Deckenleuchte;109
2022;MONAT07;Juli;CC13-0511302100;Tischleuchte, Bodenleuchte oder andere Leuchte;110.2
2022;MONAT07;Juli;CC13-0511901100;Kindermöbel;120
2022;MONAT07;Juli;CC13-0511903200;Schreibtisch, Computertisch oder Schreibtischstuhl;120.1
2022;MONAT07;Juli;CC13-0511904100;Garderobenmöbel;111.7
2022;MONAT07;Juli;CC13-0512111200;Loser Teppich aus textilem Material;100.8
2022;MONAT07;Juli;CC13-0512120100;Teppichboden, Teppichfliesen oder Ähnliches;114.2
2022;MONAT07;Juli;CC13-0512200200;Linoleum oder anderer elastischer Bodenbelag;110.4
2022;MONAT07;Juli;CC13-0512300100;Verlegen und Fixieren von elastischen Bodenbelägen;113.3
2022;MONAT07;Juli;CC13-0513000200;Reparatur von Einrichtungsgegenständen;107.9
2022;MONAT07;Juli;CC13-0520101000;Gardine, Innenjalousie oder Ähnliches;109.5
2022;MONAT07;Juli;CC13-0520201000;Wolldecke, Bettdecke, Tagesdecke oder Ähnliches;109
2022;MONAT07;Juli;CC13-0520205000;Bettbezugsgarnitur oder Bettlaken;111.1
2022;MONAT07;Juli;CC13-0520301100;Tischdecke, Tischläufer oder Ähnliches;108.7
2022;MONAT07;Juli;CC13-0520302200;Handtuch;108.1
2022;MONAT07;Juli;CC13-0520901100;Badezimmerteppich oder Badezimmergarnitur;102.2
2022;MONAT07;Juli;CC13-0520902200;Sonnenschirm;120.5
2022;MONAT07;Juli;CC13-0531101100;Kühlschrank;110
2022;MONAT07;Juli;CC13-0531102100;Gefrierschrank oder Gefriertruhe;107
2022;MONAT07;Juli;CC13-0531103100;Kühl- und Gefrierkombination;102.2
2022;MONAT07;Juli;CC13-0531201200;Waschmaschine;103.5
2022;MONAT07;Juli;CC13-0531202100;Geschirrspülmaschine;105.8
2022;MONAT07;Juli;CC13-0531203100;Wäschetrockner;105.9
2022;MONAT07;Juli;CC13-0531303100;Herd mit Backofen;104.3
2022;MONAT07;Juli;CC13-0531304100;Mikrowellenherd;107.1
